lat,lon,ts,timestamp_local,slp,wind_spd,wind_dir,temp,rh,dewpt,clouds,precip,solar_rad,uv,ET0_KC
-22.2499,-45.7198,1105315200,2005-01-09T22:00:00,1010,1.6,64,22.6,85,19.9,61,0.0,0,0.0,0.46
-22.2499,-45.7198,1105318800,2005-01-09T23:00:00,1011,1.6,52,22.2,87,19.9,58,0.0,0,0.0,0.43
-22.2499,-45.7198,1105322400,2005-01-10T00:00:00,1012,2.0,48,22.2,87,19.9,73,0.5,0,0.0,0.44
-22.2499,-45.7198,1105326000,2005-01-10T01:00:00,1012,1.6,68,21.1,91,19.6,76,1.5,0,0.0,0.38
-22.2499,-45.7198,1105329600,2005-01-10T02:00:00,1012,1.2,66,20.4,93,19.2,70,1.0,0,0.0,0.36
-22.2499,-45.7198,1105333200,2005-01-10T03:00:00,1011,1.2,88,20.4,93,19.2,76,0.0,0,0.0,0.36
-22.2499,-45.7198,1105336800,2005-01-10T04:00:00,1011,0.8,106,19.6,93,18.4,97,0.0,0,0.0,0.36
-22.2499,-45.7198,1105340400,2005-01-10T05:00:00,1011,1.2,90,20.0,93,18.8,90,0.5,0,0.0,0.35
-22.2499,-45.7198,1105344000,2005-01-10T06:00:00,1011,1.6,76,20.0,96,19.3,94,0.0,0,0.0,0.33
-22.2499,-45.7198,1105347600,2005-01-10T07:00:00,1012,1.6,60,20.4,93,19.2,98,0.0,48,0.7,0.35
-22.2499,-45.7198,1105351200,2005-01-10T08:00:00,1012,1.2,48,21.9,81,18.5,96,0.0,126,0.9,0.45
-22.2499,-45.7198,1105354800,2005-01-10T09:00:00,1012,2.0,12,21.9,83,18.9,96,0.0,187,1.3,0.47
-22.2499,-45.7198,1105358400,2005-01-10T10:00:00,1012,1.6,12,23.0,80,19.4,96,0.0,127,2.2,0.5
-22.2499,-45.7198,1105362000,2005-01-10T11:00:00,1012,1.6,4,23.7,78,19.6,98,0.0,221,3.0,0.54
-22.2499,-45.7198,1105365600,2005-01-10T12:00:00,1011,2.0,0,25.2,71,19.6,100,0.0,175,3.6,0.68
-22.2499,-45.7198,1105369200,2005-01-10T13:00:00,1010,3.2,350,27.4,60,18.9,100,0.0,182,4.0,1.15
-22.2499,-45.7198,1105372800,2005-01-10T14:00:00,1009,3.6,346,28.1,59,19.3,100,0.0,179,3.8,1.32
-22.2499,-45.7198,1105376400,2005-01-10T15:00:00,1008,3.2,358,28.5,57,19.1,100,0.0,170,3.1,1.28
-22.2499,-45.7198,1105380000,2005-01-10T16:00:00,1008,3.2,344,28.5,57,19.1,100,0.0,154,2.3,1.28
-22.2499,-45.7198,1105383600,2005-01-10T17:00:00,1008,1.6,292,29.6,54,19.3,100,2.0,110,1.4,0.96
-22.2499,-45.7198,1105387200,2005-01-10T18:00:00,1008,0.8,222,28.5,57,19.1,95,0.5,155,1.0,0.71
-22.2499,-45.7198,1105390800,2005-01-10T19:00:00,1009,0.4,68,26.7,68,20.3,99,0.5,63,0.7,0.57
-22.2499,-45.7198,1105394400,2005-01-10T20:00:00,1009,0.8,294,23.0,87,20.7,99,2.0,0,0.0,0.45
-22.2499,-45.7198,1105398000,2005-01-10T21:00:00,1010,1.2,300,22.6,85,19.9,100,2.0,0,0.0,0.45
-22.2499,-45.7198,1105401600,2005-01-10T22:00:00,1011,0.8,358,22.6,87,20.3,100,1.0,0,0.0,0.44
-22.2499,-45.7198,1105405200,2005-01-10T23:00:00,1011,1.2,4,22.6,87,20.3,100,0.5,0,0.0,0.44
-22.2499,-45.7198,1105408800,2005-01-11T00:00:00,1012,1.2,8,22.2,87,19.9,100,1.0,0,0.0,0.43
-22.2499,-45.7198,1105412400,2005-01-11T01:00:00,1011,1.6,54,21.1,96,20.4,100,0.0,0,0.0,0.35
-22.2499,-45.7198,1105416000,2005-01-11T02:00:00,1011,1.6,56,20.7,96,20.0,100,0.0,0,0.0,0.34
-22.2499,-45.7198,1105419600,2005-01-11T03:00:00,1011,1.2,44,20.7,93,19.5,100,0.0,0,0.0,0.37
-22.2499,-45.7198,1105423200,2005-01-11T04:00:00,1011,1.2,56,20.7,96,20.0,100,0.0,0,0.0,0.36
-22.2499,-45.7198,1105426800,2005-01-11T05:00:00,1011,1.2,64,20.7,93,19.5,100,0.0,0,0.0,0.37
-22.2499,-45.7198,1105430400,2005-01-11T06:00:00,1011,1.2,72,20.4,96,19.7,100,0.0,0,0.0,0.35
-22.2499,-45.7198,1105434000,2005-01-11T07:00:00,1012,1.2,76,20.4,96,19.7,100,0.0,42,0.6,0.35
-22.2499,-45.7198,1105437600,2005-01-11T08:00:00,1013,1.2,56,21.1,89,19.2,100,0.0,90,0.8,0.4
-22.2499,-45.7198,1105441200,2005-01-11T09:00:00,1012,1.2,8,21.5,89,19.6,100,0.0,121,1.2,0.41
-22.2499,-45.7198,1105444800,2005-01-11T10:00:00,1013,2.0,334,21.9,89,20.0,100,0.0,144,2.0,0.42
-22.2499,-45.7198,1105448400,2005-01-11T11:00:00,1012,2.0,322,23.3,83,20.2,99,0.0,190,3.0,0.51
-22.2499,-45.7198,1105452000,2005-01-11T12:00:00,1011,1.6,320,24.1,82,20.8,100,0.0,170,3.6,0.52
-22.2499,-45.7198,1105455600,2005-01-11T13:00:00,1010,2.0,318,25.6,70,19.7,100,0.0,179,4.0,0.71
-22.2499,-45.7198,1105459200,2005-01-11T14:00:00,1010,2.8,302,23.7,74,18.8,100,1.0,180,3.8,0.68
-22.2499,-45.7198,1105462800,2005-01-11T15:00:00,1011,1.6,302,23.0,82,19.8,100,2.0,142,3.1,0.49
-22.2499,-45.7198,1105466400,2005-01-11T16:00:00,1010,0.4,204,23.0,80,19.4,100,0.5,153,2.3,0.46
-22.2499,-45.7198,1105470000,2005-01-11T17:00:00,1010,0.8,214,23.0,82,19.8,100,1.5,114,1.4,0.47
-22.2499,-45.7198,1105473600,2005-01-11T18:00:00,1010,1.6,264,23.3,82,20.1,100,1.0,99,0.9,0.5
-22.2499,-45.7198,1105477200,2005-01-11T19:00:00,1010,0.8,296,23.0,85,20.3,100,0.5,59,0.7,0.46
-22.2499,-45.7198,1105480800,2005-01-11T20:00:00,1010,0.8,18,21.5,93,20.3,100,0.5,0,0.0,0.4
-22.2499,-45.7198,1105484400,2005-01-11T21:00:00,1011,0.8,20,20.7,96,20.0,100,0.5,0,0.0,0.37
-22.2499,-45.7198,1105488000,2005-01-11T22:00:00,1011,0.4,54,21.1,93,19.9,100,0.0,0,0.0,0.4
-22.2499,-45.7198,1105491600,2005-01-11T23:00:00,1012,0.4,68,20.7,93,19.5,100,0.5,0,0.0,0.39
-22.2499,-45.7198,1105495200,2005-01-12T00:00:00,1012,0.4,146,20.0,98,19.7,100,0.5,0,0.0,0.37
-22.2499,-45.7198,1105498800,2005-01-12T01:00:00,1011,0.4,198,20.4,96,19.7,100,0.0,0,0.0,0.39
-22.2499,-45.7198,1105502400,2005-01-12T02:00:00,1011,0.4,246,20.4,96,19.7,100,0.0,0,0.0,0.39
-22.2499,-45.7198,1105506000,2005-01-12T03:00:00,1011,0.8,284,20.7,96,20.0,99,0.0,0,0.0,0.37
-22.2499,-45.7198,1105509600,2005-01-12T04:00:00,1010,0.8,288,20.4,96,19.7,100,0.0,0,0.0,0.37
-22.2499,-45.7198,1105513200,2005-01-12T05:00:00,1010,0.8,276,20.4,96,19.7,100,0.0,0,0.0,0.37
-22.2499,-45.7198,1105516800,2005-01-12T06:00:00,1010,0.4,282,20.7,93,19.5,100,0.0,0,0.0,0.4
-22.2499,-45.7198,1105520400,2005-01-12T07:00:00,1011,0.4,310,20.7,93,19.5,100,0.0,42,0.6,0.39
-22.2499,-45.7198,1105524000,2005-01-12T08:00:00,1012,0.4,346,21.9,89,20.0,100,0.0,88,0.8,0.43
-22.2499,-45.7198,1105527600,2005-01-12T09:00:00,1012,0.8,312,21.5,89,19.6,100,0.0,121,1.2,0.41
-22.2499,-45.7198,1105531200,2005-01-12T10:00:00,1012,1.2,280,22.2,89,20.3,100,0.0,143,2.0,0.42
-22.2499,-45.7198,1105534800,2005-01-12T11:00:00,1011,1.6,260,23.3,82,20.1,100,0.5,162,2.9,0.5
-22.2499,-45.7198,1105538400,2005-01-12T12:00:00,1011,1.2,208,22.6,85,19.9,100,2.0,148,3.6,0.45
-22.2499,-45.7198,1105542000,2005-01-12T13:00:00,1011,2.4,186,24.8,82,21.5,97,3.0,125,4.2,0.58
-22.2499,-45.7198,1105545600,2005-01-12T14:00:00,1011,2.0,186,23.3,83,20.2,99,1.5,189,3.9,0.51
-22.2499,-45.7198,1105549200,2005-01-12T15:00:00,1011,2.8,168,23.7,82,20.4,98,2.5,194,3.3,0.57
-22.2499,-45.7198,1105552800,2005-01-12T16:00:00,1010,2.4,170,24.8,75,20.1,89,0.0,284,2.8,0.67
-22.2499,-45.7198,1105556400,2005-01-12T17:00:00,1009,2.8,172,25.9,68,19.5,78,0.0,349,2.1,0.86
-22.2499,-45.7198,1105560000,2005-01-12T18:00:00,1009,3.2,172,25.6,67,19.0,53,0.0,321,1.8,0.93
-22.2499,-45.7198,1105563600,2005-01-12T19:00:00,1009,2.8,176,23.7,74,18.8,36,0.0,126,1.6,0.68
-22.2499,-45.7198,1105567200,2005-01-12T20:00:00,1009,2.4,174,22.6,80,19.0,27,0.0,0,0.0,0.54
-22.2499,-45.7198,1105570800,2005-01-12T21:00:00,1010,2.4,162,21.9,81,18.5,31,0.0,0,0.0,0.51
-22.2499,-45.7198,1105574400,2005-01-12T22:00:00,1011,2.0,158,21.5,83,18.5,33,0.0,0,0.0,0.46
-22.2499,-45.7198,1105578000,2005-01-12T23:00:00,1012,1.6,154,20.7,87,18.5,17,0.0,0,0.0,0.4
-22.2499,-45.7198,1105581600,2005-01-13T00:00:00,1012,1.6,154,21.1,85,18.5,15,0.0,0,0.0,0.42
-22.2499,-45.7198,1105585200,2005-01-13T01:00:00,1012,1.2,158,20.0,87,17.8,17,0.0,0,0.0,0.38
-22.2499,-45.7198,1105588800,2005-01-13T02:00:00,1011,0.8,166,19.6,89,17.7,23,0.0,0,0.0,0.37
-22.2499,-45.7198,1105592400,2005-01-13T03:00:00,1011,0.8,176,19.3,89,17.4,34,0.0,0,0.0,0.36
-22.2499,-45.7198,1105596000,2005-01-13T04:00:00,1010,0.8,186,18.5,93,17.3,52,0.0,0,0.0,0.34
-22.2499,-45.7198,1105599600,2005-01-13T05:00:00,1011,0.8,188,18.9,91,17.4,63,0.0,0,0.0,0.35
-22.2499,-45.7198,1105603200,2005-01-13T06:00:00,1011,0.8,182,18.5,93,17.3,77,0.0,0,0.0,0.33
-22.2499,-45.7198,1105606800,2005-01-13T07:00:00,1012,1.2,176,18.9,91,17.4,82,0.0,71,0.9,0.34
-22.2499,-45.7198,1105610400,2005-01-13T08:00:00,1012,1.2,174,22.6,73,17.5,73,0.0,192,1.2,0.51
-22.2499,-45.7198,1105614000,2005-01-13T09:00:00,1013,0.8,186,22.6,76,18.2,83,0.0,258,1.7,0.47
-22.2499,-45.7198,1105617600,2005-01-13T10:00:00,1012,0.8,216,23.0,74,18.1,83,0.0,366,2.7,0.49
-22.2499,-45.7198,1105621200,2005-01-13T11:00:00,1012,0.8,236,23.7,71,18.1,78,0.0,540,4.3,0.51
-22.2499,-45.7198,1105624800,2005-01-13T12:00:00,1012,1.2,234,24.4,63,16.9,81,0.0,555,5.2,0.61
-22.2499,-45.7198,1105628400,2005-01-13T13:00:00,1011,1.2,234,27.4,52,16.7,89,0.0,395,4.9,0.78
-22.2499,-45.7198,1105632000,2005-01-13T14:00:00,1010,1.2,236,28.5,48,16.4,78,0.0,629,5.7,0.85
-22.2499,-45.7198,1105635600,2005-01-13T15:00:00,1009,1.2,236,29.6,43,15.7,78,0.0,574,4.7,0.93
-22.2499,-45.7198,1105639200,2005-01-13T16:00:00,1008,1.6,232,30.4,40,15.3,66,0.0,622,4.0,1.13
-22.2499,-45.7198,1105642800,2005-01-13T17:00:00,1007,1.6,218,30.7,38,14.8,86,0.0,263,1.9,1.17
-22.2499,-45.7198,1105646400,2005-01-13T18:00:00,1006,2.0,196,30.4,41,15.7,77,0.0,223,1.3,1.27
-22.2499,-45.7198,1105650000,2005-01-13T19:00:00,1006,2.0,172,28.1,52,17.3,64,0.0,104,1.2,1.01
-22.2499,-45.7198,1105653600,2005-01-13T20:00:00,1007,2.0,152,25.2,62,17.4,24,0.0,0,0.0,0.77
-22.2499,-45.7198,1105657200,2005-01-13T21:00:00,1008,2.4,154,24.4,62,16.6,18,0.0,0,0.0,0.81
-22.2499,-45.7198,1105660800,2005-01-13T22:00:00,1009,2.4,154,23.7,63,16.2,20,0.0,0,0.0,0.77
-22.2499,-45.7198,1105664400,2005-01-13T23:00:00,1010,2.4,144,23.0,66,16.3,6,0.0,0,0.0,0.71
-22.2499,-45.7198,1105668000,2005-01-14T00:00:00,1010,1.6,122,22.2,71,16.7,9,0.0,0,0.0,0.54
-22.2499,-45.7198,1105671600,2005-01-14T01:00:00,1010,1.6,110,20.7,78,16.7,11,0.0,0,0.0,0.46
-22.2499,-45.7198,1105675200,2005-01-14T02:00:00,1010,1.6,106,20.0,83,17.0,10,0.0,0,0.0,0.41
-22.2499,-45.7198,1105678800,2005-01-14T03:00:00,1010,1.2,96,19.3,83,16.3,21,0.0,0,0.0,0.38
-22.2499,-45.7198,1105682400,2005-01-14T04:00:00,1010,1.2,78,18.9,85,16.3,39,0.0,0,0.0,0.37
-22.2499,-45.7198,1105686000,2005-01-14T05:00:00,1010,1.2,62,17.4,89,15.6,53,0.0,0,0.0,0.32
-22.2499,-45.7198,1105689600,2005-01-14T06:00:00,1011,1.2,46,17.4,89,15.6,54,0.0,0,0.0,0.32
-22.2499,-45.7198,1105693200,2005-01-14T07:00:00,1011,1.2,30,17.8,87,15.6,47,0.0,58,1.4,0.34
-22.2499,-45.7198,1105696800,2005-01-14T08:00:00,1012,1.6,36,21.1,69,15.2,30,0.0,278,2.0,0.53
-22.2499,-45.7198,1105700400,2005-01-14T09:00:00,1012,2.8,34,21.5,67,15.1,60,0.0,435,2.3,0.69
-22.2499,-45.7198,1105704000,2005-01-14T10:00:00,1012,2.8,20,22.6,64,15.4,61,0.0,610,3.7,0.77
-22.2499,-45.7198,1105707600,2005-01-14T11:00:00,1012,2.8,10,23.3,65,16.4,80,0.0,510,4.1,0.79
-22.2499,-45.7198,1105711200,2005-01-14T12:00:00,1011,2.4,6,24.4,60,16.1,92,0.0,301,4.3,0.84
-22.2499,-45.7198,1105714800,2005-01-14T13:00:00,1011,2.4,6,27.0,48,15.1,97,0.0,167,4.2,1.12
-22.2499,-45.7198,1105718400,2005-01-14T14:00:00,1010,2.4,6,27.8,46,15.1,87,0.0,441,4.9,1.19
-22.2499,-45.7198,1105722000,2005-01-14T15:00:00,1009,2.0,6,28.5,44,15.1,74,0.0,640,5.0,1.13
-22.2499,-45.7198,1105725600,2005-01-14T16:00:00,1008,2.0,4,28.9,41,14.3,58,0.0,690,4.4,1.19
-22.2499,-45.7198,1105729200,2005-01-14T17:00:00,1008,2.0,6,29.3,39,13.9,46,0.0,562,3.2,1.23
-22.2499,-45.7198,1105732800,2005-01-14T18:00:00,1007,2.0,6,29.3,39,13.9,33,0.0,359,2.2,1.24
-22.2499,-45.7198,1105736400,2005-01-14T19:00:00,1007,2.0,4,27.8,48,15.8,27,0.0,131,1.7,1.05
-22.2499,-45.7198,1105740000,2005-01-14T20:00:00,1007,1.6,8,24.1,62,16.4,11,0.0,0,0.0,0.67
-22.2499,-45.7198,1105743600,2005-01-14T21:00:00,1008,1.6,20,23.3,63,15.9,14,0.0,0,0.0,0.63
-22.2499,-45.7198,1105747200,2005-01-14T22:00:00,1008,1.6,66,22.2,63,14.8,20,0.0,0,0.0,0.6
-22.2499,-45.7198,1105750800,2005-01-14T23:00:00,1009,1.6,84,21.5,64,14.4,61,0.0,0,0.0,0.57
-22.2499,-45.7198,1105754400,2005-01-15T00:00:00,1009,1.6,90,22.2,56,13.0,65,0.0,0,0.0,0.65
-22.2499,-45.7198,1105758000,2005-01-15T01:00:00,1009,2.4,80,20.0,69,14.1,69,0.0,0,0.0,0.57
-22.2499,-45.7198,1105761600,2005-01-15T02:00:00,1009,2.4,56,20.0,70,14.4,73,0.0,0,0.0,0.56
-22.2499,-45.7198,1105765200,2005-01-15T03:00:00,1009,2.4,42,19.6,79,15.9,68,0.0,0,0.0,0.46
-22.2499,-45.7198,1105768800,2005-01-15T04:00:00,1009,2.0,40,18.5,85,15.9,72,0.0,0,0.0,0.37
-22.2499,-45.7198,1105772400,2005-01-15T05:00:00,1010,2.0,48,18.1,87,15.9,78,0.0,0,0.0,0.35
-22.2499,-45.7198,1105776000,2005-01-15T06:00:00,1010,1.6,60,18.1,89,16.3,84,0.0,0,0.0,0.33
-22.2499,-45.7198,1105779600,2005-01-15T07:00:00,1011,1.6,74,18.1,89,16.3,86,0.0,64,0.8,0.33
-22.2499,-45.7198,1105783200,2005-01-15T08:00:00,1011,1.6,54,21.1,78,17.1,89,0.0,102,1.0,0.47
-22.2499,-45.7198,1105786800,2005-01-15T09:00:00,1011,2.4,28,21.1,79,17.3,97,0.0,172,1.3,0.5
-22.2499,-45.7198,1105790400,2005-01-15T10:00:00,1011,2.8,12,21.9,78,17.9,100,0.0,149,2.0,0.57
-22.2499,-45.7198,1105794000,2005-01-15T11:00:00,1011,3.2,6,23.0,74,18.1,100,0.0,168,2.9,0.7
-22.2499,-45.7198,1105797600,2005-01-15T12:00:00,1010,2.8,2,24.1,70,18.3,99,0.0,212,3.7,0.75
-22.2499,-45.7198,1105801200,2005-01-15T13:00:00,1009,2.8,354,27.0,60,18.6,100,0.0,184,4.0,1.04
-22.2499,-45.7198,1105804800,2005-01-15T14:00:00,1008,2.4,350,27.4,57,18.1,92,0.0,302,4.5,1.02
-22.2499,-45.7198,1105808400,2005-01-15T15:00:00,1008,1.6,340,28.1,51,17.0,81,0.0,518,4.5,0.92
-22.2499,-45.7198,1105812000,2005-01-15T16:00:00,1007,1.2,356,28.9,49,17.1,77,0.0,492,3.4,0.86
-22.2499,-45.7198,1105815600,2005-01-15T17:00:00,1006,1.2,6,29.6,46,16.8,84,0.0,286,2.0,0.91
-22.2499,-45.7198,1105819200,2005-01-15T18:00:00,1006,1.6,16,28.9,48,16.8,82,0.0,190,1.2,0.98
-22.2499,-45.7198,1105822800,2005-01-15T19:00:00,1005,1.6,28,28.5,55,18.6,79,0.0,75,1.0,0.9
-22.2499,-45.7198,1105826400,2005-01-15T20:00:00,1006,1.2,46,25.2,75,20.5,65,0.0,0,0.0,0.57
-22.2499,-45.7198,1105830000,2005-01-15T21:00:00,1006,1.6,40,24.4,75,19.7,79,0.0,0,0.0,0.58
-22.2499,-45.7198,1105833600,2005-01-15T22:00:00,1007,1.6,42,24.4,73,19.2,79,0.0,0,0.0,0.59
-22.2499,-45.7198,1105837200,2005-01-15T23:00:00,1008,2.0,30,24.4,73,19.2,83,0.0,0,0.0,0.63
-22.2499,-45.7198,1105840800,2005-01-16T00:00:00,1009,2.0,10,24.4,73,19.2,96,0.0,0,0.0,0.63
-22.2499,-45.7198,1105844400,2005-01-16T01:00:00,1009,1.6,16,23.3,82,20.1,100,0.0,0,0.0,0.5
-22.2499,-45.7198,1105848000,2005-01-16T02:00:00,1008,1.6,46,23.0,83,20.0,100,0.0,0,0.0,0.48
-22.2499,-45.7198,1105851600,2005-01-16T03:00:00,1008,1.6,56,21.9,89,20.0,100,0.0,0,0.0,0.41
-22.2499,-45.7198,1105855200,2005-01-16T04:00:00,1009,1.2,78,22.2,89,20.3,100,0.0,0,0.0,0.42
-22.2499,-45.7198,1105858800,2005-01-16T05:00:00,1009,1.6,84,21.9,89,20.0,100,0.0,0,0.0,0.41
-22.2499,-45.7198,1105862400,2005-01-16T06:00:00,1009,2.0,72,22.2,89,20.3,100,0.0,0,0.0,0.42
-22.2499,-45.7198,1105866000,2005-01-16T07:00:00,1010,1.6,60,22.2,89,20.3,100,0.0,39,0.6,0.42
-22.2499,-45.7198,1105869600,2005-01-16T08:00:00,1010,2.0,66,23.7,78,19.6,100,0.0,87,0.8,0.56
-22.2499,-45.7198,1105873200,2005-01-16T09:00:00,1010,2.4,56,24.4,78,20.3,100,0.0,119,1.2,0.61
-22.2499,-45.7198,1105876800,2005-01-16T10:00:00,1010,2.8,32,24.4,80,20.7,100,0.0,142,2.0,0.62
-22.2499,-45.7198,1105880400,2005-01-16T11:00:00,1009,2.8,28,25.2,78,21.1,99,0.0,187,2.9,0.68
-22.2499,-45.7198,1105884000,2005-01-16T12:00:00,1009,2.4,20,25.9,77,21.6,100,0.0,166,3.6,0.68
-22.2499,-45.7198,1105887600,2005-01-16T13:00:00,1008,2.8,16,27.8,66,20.9,99,0.0,209,4.1,0.98
-22.2499,-45.7198,1105891200,2005-01-16T14:00:00,1007,2.4,12,27.4,65,20.2,99,0.5,208,3.9,0.9
-22.2499,-45.7198,1105894800,2005-01-16T15:00:00,1006,2.8,14,26.7,70,20.8,99,0.0,194,3.2,0.86
-22.2499,-45.7198,1105898400,2005-01-16T16:00:00,1006,2.4,12,26.3,68,19.9,99,0.0,177,2.3,0.81
-22.2499,-45.7198,1105902000,2005-01-16T17:00:00,1006,1.6,10,27.0,65,19.9,100,0.0,129,1.5,0.75
-22.2499,-45.7198,1105905600,2005-01-16T18:00:00,1006,0.8,184,27.4,64,20.0,100,0.0,100,0.9,0.65
-22.2499,-45.7198,1105909200,2005-01-16T19:00:00,1006,1.2,180,25.9,77,21.6,100,0.0,58,0.7,0.58
-22.2499,-45.7198,1105912800,2005-01-16T20:00:00,1007,1.2,222,23.3,87,21.0,100,0.0,0,0.0,0.46
-22.2499,-45.7198,1105916400,2005-01-16T21:00:00,1007,1.2,192,23.7,85,21.0,100,0.0,0,0.0,0.48
-22.2499,-45.7198,1105920000,2005-01-16T22:00:00,1008,0.8,188,24.1,85,21.4,100,0.5,0,0.0,0.48
-22.2499,-45.7198,1105923600,2005-01-16T23:00:00,1009,0.4,122,23.7,85,21.0,100,0.5,0,0.0,0.47
-22.2499,-45.7198,1105927200,2005-01-17T00:00:00,1009,0.4,74,23.0,89,21.1,100,0.5,0,0.0,0.45
-22.2499,-45.7198,1105930800,2005-01-17T01:00:00,1009,0.4,118,22.2,91,20.7,100,1.0,0,0.0,0.43
-22.2499,-45.7198,1105934400,2005-01-17T02:00:00,1009,0.4,234,21.9,91,20.4,100,0.5,0,0.0,0.42
-22.2499,-45.7198,1105938000,2005-01-17T03:00:00,1008,0.8,258,21.9,91,20.4,100,1.0,0,0.0,0.41
-22.2499,-45.7198,1105941600,2005-01-17T04:00:00,1008,0.8,258,21.5,96,20.8,100,0.5,0,0.0,0.39
-22.2499,-45.7198,1105945200,2005-01-17T05:00:00,1008,0.4,220,21.1,96,20.4,100,0.0,0,0.0,0.4
-22.2499,-45.7198,1105948800,2005-01-17T06:00:00,1008,0.4,164,21.1,96,20.4,100,0.0,0,0.0,0.4
-22.2499,-45.7198,1105952400,2005-01-17T07:00:00,1009,0.8,112,21.1,96,20.4,100,0.0,39,0.6,0.38
-22.2499,-45.7198,1105956000,2005-01-17T08:00:00,1010,0.8,124,21.9,91,20.4,100,0.5,86,0.8,0.41
-22.2499,-45.7198,1105959600,2005-01-17T09:00:00,1010,0.8,154,21.9,89,20.0,100,0.5,119,1.2,0.42
-22.2499,-45.7198,1105963200,2005-01-17T10:00:00,1011,1.2,164,22.2,87,19.9,100,1.0,144,1.9,0.43
-22.2499,-45.7198,1105966800,2005-01-17T11:00:00,1011,1.2,156,22.2,87,19.9,100,1.0,162,2.8,0.43
-22.2499,-45.7198,1105970400,2005-01-17T12:00:00,1011,0.4,124,22.6,85,19.9,100,0.5,172,3.6,0.44
-22.2499,-45.7198,1105974000,2005-01-17T13:00:00,1010,0.4,84,23.7,80,20.0,96,1.0,182,4.3,0.48
-22.2499,-45.7198,1105977600,2005-01-17T14:00:00,1010,0.8,66,24.4,78,20.3,86,0.5,447,5.0,0.51
-22.2499,-45.7198,1105981200,2005-01-17T15:00:00,1009,0.8,86,25.6,75,20.8,72,0.0,652,5.1,0.55
-22.2499,-45.7198,1105984800,2005-01-17T16:00:00,1009,1.2,32,26.7,70,20.8,83,0.5,391,3.2,0.65
-22.2499,-45.7198,1105988400,2005-01-17T17:00:00,1008,2.4,14,26.7,68,20.3,75,1.0,379,2.3,0.83
-22.2499,-45.7198,1105992000,2005-01-17T18:00:00,1008,0.8,38,25.6,73,20.4,93,1.0,92,1.0,0.56
-22.2499,-45.7198,1105995600,2005-01-17T19:00:00,1008,1.2,104,23.3,85,20.6,83,0.5,64,0.9,0.47
-22.2499,-45.7198,1105999200,2005-01-17T20:00:00,1009,1.2,70,21.9,91,20.4,97,1.0,0,0.0,0.4
-22.2499,-45.7198,1106002800,2005-01-17T21:00:00,1010,1.2,40,21.9,91,20.4,98,0.5,0,0.0,0.4
-22.2499,-45.7198,1106006400,2005-01-17T22:00:00,1010,0.8,64,21.9,91,20.4,96,0.5,0,0.0,0.41
-22.2499,-45.7198,1106010000,2005-01-17T23:00:00,1011,0.8,106,21.9,91,20.4,87,0.5,0,0.0,0.41
-22.2499,-45.7198,1106013600,2005-01-18T00:00:00,1011,0.8,90,21.9,91,20.4,99,0.5,0,0.0,0.41
-22.2499,-45.7198,1106017200,2005-01-18T01:00:00,1010,0.8,82,21.5,93,20.3,97,0.0,0,0.0,0.4
-22.2499,-45.7198,1106020800,2005-01-18T02:00:00,1010,1.6,52,21.1,93,19.9,100,0.0,0,0.0,0.37
-22.2499,-45.7198,1106024400,2005-01-18T03:00:00,1010,2.4,44,20.7,96,20.0,100,0.5,0,0.0,0.32
-22.2499,-45.7198,1106028000,2005-01-18T04:00:00,1010,2.4,44,20.4,96,19.7,100,0.5,0,0.0,0.32
-22.2499,-45.7198,1106031600,2005-01-18T05:00:00,1010,1.6,50,20.4,96,19.7,100,1.0,0,0.0,0.34
-22.2499,-45.7198,1106035200,2005-01-18T06:00:00,1010,1.6,66,20.0,98,19.7,100,1.0,0,0.0,0.32
-22.2499,-45.7198,1106038800,2005-01-18T07:00:00,1011,1.6,66,20.0,98,19.7,100,0.5,38,0.6,0.32
-22.2499,-45.7198,1106042400,2005-01-18T08:00:00,1011,1.6,72,20.7,93,19.5,100,0.5,87,0.8,0.36
-22.2499,-45.7198,1106046000,2005-01-18T09:00:00,1012,2.0,58,20.7,93,19.5,100,0.5,120,1.2,0.36
-22.2499,-45.7198,1106049600,2005-01-18T10:00:00,1011,2.0,44,20.7,96,20.0,100,0.0,143,1.9,0.33
-22.2499,-45.7198,1106053200,2005-01-18T11:00:00,1012,2.0,40,20.0,98,19.7,100,0.5,163,2.8,0.3
-22.2499,-45.7198,1106056800,2005-01-18T12:00:00,1012,2.0,46,20.0,100,20.0,100,0.5,172,3.6,0.29
-22.2499,-45.7198,1106060400,2005-01-18T13:00:00,1011,2.0,44,21.9,89,20.0,100,0.5,177,4.0,0.42
-22.2499,-45.7198,1106064000,2005-01-18T14:00:00,1010,2.4,28,21.5,91,20.0,99,0.0,209,3.9,0.39
-22.2499,-45.7198,1106067600,2005-01-18T15:00:00,1010,2.4,26,22.2,89,20.3,93,0.5,242,3.7,0.43
-22.2499,-45.7198,1106071200,2005-01-18T16:00:00,1009,1.6,62,23.0,87,20.7,92,1.0,223,2.7,0.45
-22.2499,-45.7198,1106074800,2005-01-18T17:00:00,1008,0.8,98,23.0,87,20.7,96,1.0,201,1.6,0.45
-22.2499,-45.7198,1106078400,2005-01-18T18:00:00,1008,0.4,90,23.7,83,20.6,94,2.5,143,1.0,0.48
-22.2499,-45.7198,1106082000,2005-01-18T19:00:00,1009,0.8,354,21.9,91,20.4,98,1.0,67,0.7,0.41
